travel_type,rating,label,covid,is_local,aspect_sentiment,topic_2,topic_0,topic_1,topic_3,overall_textblob_polarity
,5.0,Positive,PreCovid,0,"[[breakfast, great, 2], [hotel, yummy, 2], [hotel, overall, 2]]",0.26666666666666666,,,,0.2853174603174603
,2.0,Negative,PreCovid,0,"[[bathroom, 'quite check', 1]]",,,0.0,,-0.25
,4.0,Positive,PreCovid,0,"[[food, plenty, 2], [use, free, 1]]",0.0,,0.4,,0.33333333333333337
,3.0,Neutral,PreCovid,0,"[[room, basic, 0], [size, fancy, 0], [size, standard, 0], [staff, special, 3]]",,0.0,,0.35714285714285715,0.43214285714285716
,3.0,Neutral,PreCovid,0,"[[bathroom, difficult, 1]]",,,-0.5,,0.2033333333333333
,5.0,Positive,PreCovid,0,"[[stay, usual, 3], [stay, great, 3]]",,,,0.275,0.321875
,5.0,Positive,PreCovid,0,"[[hotel, friendly, 2], [room, able, 0], [room, 'however able', 0]]",0.375,0.5,,,0.33636363636363636
,5.0,Positive,PreCovid,0,"[[staff, handy, 3], [staff, helpful, 3], [breakfast, clean, 2]]",0.3666666666666667,,,0.3,0.43291666666666667
,4.0,Positive,PreCovid,0,"[[time, last, 3], [breakfast, free, 2], [room, happy, 0]]",0.4,0.8,,0.0,0.1708333333333333
,4.0,Positive,PreCovid,0,"[[time, new, 3], [area, nice, 1], [area, good, 1]]",,,0.6499999999999999,0.13636363636363635,0.2778138528138528
,4.0,Positive,PreCovid,0,"[[size, limited, 0], [food, main, 2]]",0.16666666666666666,-0.07142857142857142,,,0.16501831501831501
,4.0,Positive,PreCovid,0,"[[breakfast, 'ibis housekeeping', 2], [breakfast, great, 2]]",0.4,,,,0.6666666666666667
,4.0,Positive,PreCovid,0,"[[use, free, 1], [time, little, 3], [hotel, overall, 2]]",0.0,,0.4,-0.1875,0.1423611111111111
,3.0,Neutral,PreCovid,0,"[[hotel, drinkable, 2]]",0.0,,,,0.23833333333333334
,5.0,Positive,PreCovid,0,"[[time, next, 3], [day, full, 3]]",,,,0.175,0.24333333333333335
,5.0,Positive,PreCovid,0,"[[breakfast, excellent, 2], [food, many, 2], [food, 'best many', 2], [food, ibis, 2], [hotel, enormous, 2]]",0.45,,,,0.5333333333333333
,5.0,Positive,PreCovid,0,"[[stay, fantastic, 3]]",,,,0.4,0.16944444444444443
,5.0,Positive,PreCovid,0,"[[hotel, perfect, 2], [breakfast, outside, 2]]",0.5,,,,0.4
,5.0,Positive,PreCovid,0,"[[room, clean, 0], [food, plenty, 2], [hotel, close, 2], [hotel, great, 2]]",0.26666666666666666,0.3666666666666667,,,0.5666666666666667
,4.0,Positive,PreCovid,0,"[[staff, perfect, 3], [staff, clean, 3]]",,,,0.6833333333333333,0.575925925925926
,4.0,Positive,PreCovid,1,"[[room, perfect, 0], [room, 'almost perfect', 0], [room, spacious, 0], [room, enough, 0]]",,0.5,,,0.625
,5.0,Positive,PreCovid,0,"[[breakfast, courteous, 2], [breakfast, friendly, 2]]",0.4875,,,,0.615
,4.0,Positive,PreCovid,0,"[[hotel, nice, 2], [room, big, 0]]",0.6,0.0,,,0.15714285714285717
,5.0,Positive,PreCovid,0,"[[size, reasonable, 0]]",,0.2,,,0.39047619047619053
,5.0,Positive,PreCovid,0,"[[time, best, 3], [time, 'simply best', 3], [time, 'ibis checked', 3], [staff, great, 3]]",,,,0.7,0.6187499999999999
,5.0,Positive,PreCovid,0,"[[staff, friendly, 3], [one, small, 0], [water, free, 1], [day, first, 3], [stay, free, 3], [stay, entire, 3], [room, good, 0], [room, efficient, 0]]",,0.15,0.4,0.25625,0.43205128205128207
,4.0,Positive,PreCovid,0,"[[room, great, 0], [bed, clean, 1], [shower, good, 1], [size, good, 0], [day, bigger, 3], [staff, 'really priced', 3], [staff, 'well priced', 3]]",,0.75,0.5333333333333333,0.06666666666666667,0.44074074074074077
,4.0,Positive,PreCovid,0,"[[room, onward, 0], [room, useful, 0], [room, 'really problem', 0], [room, safe, 0]]",,0.25,,,0.22890625
,5.0,Positive,PreCovid,0,"[[room, clean, 0], [room, cozy, 0], [room, clean, 0], [room, cozy, 0], [room, little, 0]]",,0.029166666666666695,,,0.19208333333333336
,2.0,Negative,PreCovid,0,"[[room, great, 0], [day, first, 3], [stay, tidy, 3], [room, clean, 0]]",,0.5833333333333334,,0.425,0.34696969696969693
,4.0,Positive,PreCovid,0,"[[room, good, 0], [food, clean, 2]]",0.3666666666666667,0.7,,,0.22407407407407406
,5.0,Positive,PreCovid,0,"[[staff, comfortable, 3]]",,,,0.4,0.29270833333333335
,4.0,Positive,PreCovid,0,"[[hotel, good, 2], [hotel, close, 2], [room, good, 0], [room, standard, 0]]",0.35,0.35,,,0.06267006802721088
,4.0,Positive,PreCovid,0,"[[staff, nice, 3], [staff, friendly, 3], [staff, delicious, 3]]",,,,0.6583333333333333,0.4772727272727273
,4.0,Positive,PreCovid,0,"[[hotel, perfect, 2], [hotel, 'fast downstairs', 2], [hotel, decent, 2]]",0.45555555555555555,,,,0.2888888888888889
,2.0,Negative,PreCovid,0,"[[room, comparable, 0], [area, immediate, 1], [area, little, 1], [area, western, 1]]",,0.0,-0.0625,,-0.01007575757575756
,4.0,Positive,PreCovid,0,"[[hotel, mid, 2], [breakfast, functional, 2]]",0.0,,,,0.20555555555555557
,4.0,Positive,PreCovid,0,"[[area, fancy, 1], [area, small, 1]]",,,-0.125,,0.14333333333333334
,4.0,Positive,PreCovid,0,"[[stay, good, 3], [stay, 'surprisingly good', 3], [room, huge, 0], [room, negative, 0], [room, new, 0]]",,0.07878787878787881,,0.7,0.27587412587412585
,5.0,Positive,PreCovid,0,"[[area, excellent, 1], [area, nice, 1], [area, 'ibis nice', 1], [area, 'ibis walking', 1], [area, commercial, 1]]",,,0.44000000000000006,,0.3625
,4.0,Positive,PreCovid,0,"[[hotel, small, 2], [hotel, comfortable, 2]]",0.07500000000000001,,,,0.45781249999999996
,4.0,Positive,PreCovid,0,"[[room, comfortable, 0], [size, decent, 0], [room, comfortable, 0], [room, small, 0], [close, nice, 2], [close, 'instantly nice', 2], [close, nearby, 2], [room, free, 0]]",0.39999999999999997,0.22333333333333333,,,0.3716666666666667
,5.0,Positive,PreCovid,0,"[[room, true, 0]]",,0.35,,,0.33888888888888885
,5.0,Positive,PreCovid,0,"[[hotel, nice, 2]]",0.6,,,,0.2285714285714286
,4.0,Positive,PreCovid,0,"[[hotel, previous, 2]]",-0.16666666666666666,,,,0.23333333333333334
,3.0,Neutral,PreCovid,0,"[[room, attentive, 0], [room, 'less attentive', 0], [room, good, 0], [hotel, small, 2], [hotel, decent, 2]]",-0.04166666666666667,0.4055555555555556,,,0.274074074074074
,5.0,Positive,PreCovid,1,"[[room, clean, 0], [room, quiet, 0], [room, many, 0], [room, old, 0], [food, 'well known', 2]]",0.0,0.24166666666666667,,,0.26750000000000007
,5.0,Positive,PreCovid,0,"[[room, many, 0], [room, decent, 0], [room, sized, 0]]",,0.2222222222222222,,,0.4366666666666667
,4.0,Positive,PreCovid,0,"[[hotel, good, 2], [hotel, spacious, 2], [staff, great, 3]]",0.35,,,0.8,0.5347222222222222
,4.0,Positive,PreCovid,0,"[[check, early, 3]]",,,,0.1,0.28095238095238095
,5.0,Positive,PreCovid,0,"[[time, first, 3]]",,,,0.25,0.4625
,5.0,Positive,PreCovid,0,"[[food, 'anywhere breakfast', 2], [food, amazing, 2]]",0.30000000000000004,,,,0.64
,5.0,Positive,PreCovid,0,"[[stay, great, 3], [staff, friendly, 3]]",,,,0.5875,0.49583333333333335
,4.0,Positive,PreCovid,0,"[[room, comfortable, 0], [room, friendly, 0], [staff, comfortable, 3]]",,0.3875,,0.4,0.4309523809523809
,5.0,Positive,PreCovid,0,"[[time, great, 3]]",,,,0.8,0.5
,4.0,Positive,PreCovid,0,"[[hotel, good, 2], [room, good, 0]]",0.7,0.7,,,0.31811224489795914
,5.0,Positive,PreCovid,0,"[[hotel, clean, 2], [hotel, modern, 2]]",0.2833333333333333,,,,0.21851851851851853
,5.0,Positive,PreCovid,0,"[[food, min, 2], [food, 'less min', 2], [food, local, 2], [staff, many, 3]]",-0.05555555555555555,,,0.5,0.3656084656084656
,5.0,Positive,PreCovid,0,"[[hotel, great, 2], [breakfast, nice, 2], [hotel, friendly, 2], [hotel, helpful, 2]]",0.44375,,,,0.42424242424242425
,4.0,Positive,PreCovid,0,"[[hotel, nice, 2], [hotel, clean, 2], [food, convenient, 2]]",0.32222222222222224,,,,0.5388888888888889
,4.0,Positive,PreCovid,0,"[[bed, excellent, 1], [water, clean, 1], [bathroom, rotten, 1], [room, overall, 0]]",,0.0,0.45555555555555555,,0.43402777777777785
,4.0,Positive,PreCovid,0,"[[breakfast, overall, 2], [breakfast, satisfactory, 2]]",0.0,,,,0.35
,4.0,Positive,PreCovid,0,"[[staff, friendly, 3], [staff, 'well friendly', 3], [hotel, special, 2], [room, courteous, 0], [room, 'fast tracked', 0], [day, second, 3], [space, big, 1], [space, 'surprisingly big', 1], [breakfast, nice, 2], [breakfast, 'really nice', 2], [room, various, 0]]",0.519047619047619,0.26666666666666666,0.0,0.25,0.2343005952380953
,3.0,Neutral,PreCovid,0,"[[room, excellent, 0], [room, small, 0], [room, overall, 0], [room, excellent, 0]]",,0.4375,,,0.2305555555555556
,5.0,Positive,PreCovid,0,"[[hotel, biggest, 2]]",0.0,,,,0.13333333333333333
,3.0,Neutral,PreCovid,0,"[[walk, close, 2], [water, bottled, 1], [room, safe, 0]]",0.0,0.5,0.0,,0.3935897435897436
,3.0,Neutral,PreCovid,0,"[[room, basic, 0], [breakfast, clean, 2], [breakfast, nice, 2]]",0.48333333333333334,0.0,,,0.331904761904762
,3.0,Neutral,PreCovid,0,"[[room, clean, 0], [room, small, 0], [check, fast, 3], [room, quick, 0]]",,0.15,,0.2,0.09583333333333334
couple,4.0,Positive,PreCovid,0,"[[hotel, reasonable, 2]]",0.2,,,,0.2314814814814815
couple,5.0,Positive,PreCovid,0,"[[breakfast, pleasant, 2], [breakfast, 'quite pleasant', 2], [room, efficient, 0], [room, 'polite efficient', 0], [room, thankful, 0], [room, 'particularly thankful', 0], [small, late, 2]]",0.39722222222222214,0.041666666666666664,,,0.18446969696969698
,4.0,Positive,PreCovid,0,"[[walk, short, 2], [breakfast, free, 2], [staff, different, 3], [hotel, pleasant, 2]]",0.37777777777777777,,,0.0,0.19
couple,2.0,Negative,PreCovid,1,"[[bed, next, 1], [bed, 'directly next', 1], [staff, thin, 3]]",,,0.0,-0.4,0.06388888888888888
solo,5.0,Positive,PreCovid,0,"[[day, 'thoroughly one', 3], [room, ibis, 0], [room, usual, 0], [staff, smooth, 3]]",,-0.125,,0.2,0.4361111111111111
couple,4.0,Positive,PreCovid,0,"[[breakfast, little, 2], [breakfast, decent, 2], [room, negative, 0]]",-0.010416666666666671,-0.3,,,0.36319444444444443
,5.0,Positive,PreCovid,0,"[[breakfast, incredible, 2], [staff, major, 3]]",0.9,,,0.0625,0.3382765151515152
friends,4.0,Positive,PreCovid,0,"[[hotel, top, 2], [hotel, front, 2]]",0.25,,,,0.14626984126984127
couple,4.0,Positive,PreCovid,0,"[[hotel, fine, 2], [room, great, 0], [room, great, 0], [bathroom, cosy, 1], [bathroom, small, 1], [bathroom, functional, 1], [bathroom, 'fully functional', 1], [staff, friendly, 3]]",0.4166666666666667,0.8,-0.0625,0.375,0.48819444444444443
,4.0,Positive,PreCovid,0,"[[staff, excellent, 3], [room, little, 0], [staff, enterprising, 3], [staff, 'quite enterprising', 3]]",,-0.1875,,0.3333333333333333,0.4272556390977444
family,5.0,Positive,PreCovid,0,"[[hotel, best, 2], [hotel, various, 2]]",0.5,,,,0.41607142857142865
friends,5.0,Positive,PreCovid,0,"[[staff, great, 3], [staff, great, 3], [staff, fantastic, 3]]",,,,0.6666666666666666,0.40054945054945057
business,1.0,Negative,PreCovid,0,"[[hotel, regular, 2]]",0.0,,,,0.0
couple,4.0,Positive,PreCovid,0,"[[hotel, great, 2], [breakfast, basic, 2], [room, unsatisfied, 0], [room, 'ever unsatisfied', 0], [night, late, 0], [space, enough, 1], [space, 'hardly enough', 1]]",0.4,-0.09999999999999999,0.0,,0.07968750000000004
solo,4.0,Positive,PreCovid,0,"[[hotel, good, 2], [hotel, solid, 2], [area, inexpensive, 1], [walk, easy, 2], [staff, whole, 3]]",0.37777777777777777,,0.0,0.2,0.33769841269841266
couple,3.0,Neutral,PreCovid,0,"[[room, 'ibis stayed', 0], [bed, small, 1], [bed, overnight, 1], [room, good, 0], [pool, comfortable, 2], [breakfast, helpful, 2], [breakfast, good, 2], [breakfast, continental, 2]]",0.275,0.35,-0.125,,0.25
couple,5.0,Positive,PreCovid,0,"[[day, bis, 3], [time, good, 3], [time, first, 3], [bed, clean, 1], [room, special, 0]]",,0.35714285714285715,0.3666666666666667,0.31666666666666665,0.4023809523809524
friends,5.0,Positive,PreCovid,0,"[[room, free, 0], [room, ibis, 0]]",,0.2,,,0.15438311688311687
,5.0,Positive,PreCovid,0,"[[hotel, booked, 2], [staff, able, 3], [staff, excellent, 3], [room, ibis, 0], [room, professional, 0], [room, courteous, 0], [room, standard, 0], [room, high, 0]]",0.0,0.172,,0.75,0.39
,5.0,Positive,PreCovid,0,"[[hotel, nice, 2], [hotel, ibis, 2], [hotel, nice, 2], [breakfast, clean, 2], [food, different, 2]]",0.31333333333333335,,,,0.39166666666666666
,4.0,Positive,PreCovid,0,"[[breakfast, awesome, 2], [hotel, overall, 2], [hotel, good, 2]]",0.5666666666666667,,,,0.6833333333333332
,3.0,Neutral,PreCovid,0,"[[clean, basic, 2], [staff, clean, 3], [staff, comfortable, 3]]",0.18333333333333335,,,0.38333333333333336,0.20416666666666666
,4.0,Positive,PreCovid,0,"[[staff, helpful, 3], [floor, clean, 1], [staff, easy, 3]]",,,0.3666666666666667,0.21666666666666667,0.25073529411764706
,4.0,Positive,PreCovid,0,"[[staff, good, 3], [hotel, nice, 2], [water, big, 1], [water, excellent, 1], [stay, small, 3]]",0.6,,0.5,0.22499999999999998,0.36851851851851847
,5.0,Positive,PreCovid,0,"[[time, great, 3], [hotel, front, 2]]",0.0,,,0.8,0.27797520661157027
,5.0,Positive,PreCovid,0,"[[front, nearby, 3], [area, orchard, 1], [area, famous, 1], [day, refreshing, 3], [time, next, 3]]",,,0.25,0.16666666666666666,0.2425925925925926
solo,3.0,Neutral,PreCovid,0,"[[room, good, 0], [room, old, 0], [space, much, 1]]",,0.39999999999999997,0.2,,0.2655303030303031
family,3.0,Neutral,PreCovid,0,"[[staff, average, 3], [staff, good, 3], [room, next, 0], [floor, 'longer lobby', 1], [bed, single, 1], [bed, disappointing, 1], [bed, 'slightly disappointing', 1], [bed, real, 1], [bed, single, 1], [bed, single, 1]]",,0.0,-0.17346938775510204,0.27499999999999997,0.004487179487179482
business,4.0,Positive,PreCovid,0,"[[size, good, 0], [room, efficient, 0], [room, 'also efficient', 0]]",,0.2333333333333333,,,0.38257575757575757
,4.0,Positive,PreCovid,0,"[[check, convenient, 3], [check, smooth, 3], [check, 'extremely smooth', 3], [staff, polite, 3], [staff, friendly, 3], [room, comfortable, 0], [room, daily, 0], [day, honest, 3], [staff, friendly, 3], [check, smooth, 3], [check, good, 3], [check, super, 3], [food, continental, 2]]",0.0,0.2,,0.35833333333333334,0.28888888888888886
couple,2.0,Negative,PreCovid,0,"[[day, first, 3], [day, second, 3]]",,,,0.125,0.04264957264957265
couple,4.0,Positive,PreCovid,0,"[[night, short, 0], [night, ibis, 0], [room, helpful, 0], [room, quiet, 0]]",,0.0,,,0.13472222222222224
couple,5.0,Positive,PreCovid,0,"[[hotel, great, 2], [breakfast, great, 2], [breakfast, 'also great', 2], [room, generous, 0], [time, helpful, 3], [walk, short, 2]]",0.6000000000000001,0.0,,0.0,0.36044372294372296
couple,4.0,Positive,PreCovid,0,"[[hotel, good, 2], [size, good, 0], [hotel, big, 2], [hotel, standard, 2], [water, hot, 1], [day, first, 3], [check, early, 3], [food, clean, 2], [food, new, 2], [food, 'rather new', 2], [food, close, 2]]",0.19134199134199134,0.7,0.25,0.175,0.26989312770562773
couple,5.0,Positive,PreCovid,0,"[[room, convenient, 0]]",,0.0,,,0.39333333333333337
couple,3.0,Neutral,PreCovid,0,"[[hotel, positive, 2], [room, good, 0], [room, 'much good', 0], [room, quiet, 0], [bathroom, hard, 1], [bathroom, soft, 1], [bathroom, comfortable, 1], [bathroom, basic, 1], [room, unhygienic, 0], [room, 'pretty unhygienic', 0]]",0.22727272727272727,0.32999999999999996,0.052083333333333336,,0.06785353535353536
solo,5.0,Positive,PreCovid,0,"[[room, brightly, 0]]",,0.7000000000000001,,,0.55
,4.0,Positive,PreCovid,0,"[[hotel, great, 2], [staff, front, 3]]",0.8,,,0.0,0.40329670329670325
friends,2.0,Negative,PreCovid,0,"[[room, ibis, 0], [hotel, careful, 2]]",-0.1,0.0,,,-0.12499999999999999
business,3.0,Neutral,PreCovid,0,"[[check, early, 3], [breakfast, average, 2], [night, late, 0]]",-0.15,-0.3,,0.1,0.16035714285714284
couple,2.0,Negative,PreCovid,0,"[[room, tired, 0], [breakfast, well, 2], [breakfast, standard, 2]]",0.0,-0.4,,,0.12166666666666667
business,2.0,Negative,PreCovid,0,"[[night, good, 0], [night, 'good good', 0], [room, standard, 0], [bed, single, 1], [room, tiny, 0], [room, small, 0]]",,0.22999999999999998,-0.07142857142857142,,-0.020578231292517016
business,5.0,Positive,PreCovid,0,"[[room, friendly, 0], [time, next, 3], [hotel, rude, 2], [room, good, 0], [stay, overall, 3], [stay, great, 3]]",-0.3,0.5375,,0.26666666666666666,0.2784722222222222
couple,3.0,Neutral,PreCovid,0,"[[staff, front, 3], [room, accommodating, 0], [room, 'quite accommodating', 0]]",,0.0,,0.0,0.15625
solo,4.0,Positive,PreCovid,0,"[[hotel, good, 2], [hotel, 'still good', 2]]",0.7,,,,0.375
,5.0,Positive,PreCovid,0,"[[staff, reasonable, 3], [breakfast, early, 2], [breakfast, continental, 2]]",0.05,,,0.2,0.5
,3.0,Neutral,PreCovid,0,"[[staff, excellent, 3], [staff, lovely, 3], [stay, entire, 3], [staff, nice, 3]]",,,,0.525,0.34523809523809523
,5.0,Positive,PreCovid,0,"[[hotel, big, 2], [staff, helpful, 3], [staff, courteous, 3]]",0.0,,,0.3,0.3866666666666666
,4.0,Positive,PreCovid,0,"[[area, common, 1]]",,,-0.3,,0.16666666666666669
,5.0,Positive,PreCovid,0,"[[staff, ibis, 3], [staff, short, 3], [time, friendly, 3], [time, helpful, 3], [area, nearby, 1]]",,,0.0,0.09375,0.3416666666666666
,5.0,Positive,PreCovid,0,"[[staff, good, 3]]",,,,0.7,0.7041666666666666
,4.0,Positive,PreCovid,0,"[[staff, next, 3], [room, great, 0], [bed, old, 1], [day, amazing, 3], [day, soft, 3], [day, comfortable, 3], [staff, fresh, 3], [staff, hot, 3], [staff, front, 3], [staff, 'ever front', 3], [time, courteous, 3], [shower, small, 1], [shower, good, 1], [shower, hot, 1]]",,0.8,0.19999999999999998,0.25,0.22395238095238099
,4.0,Positive,PreCovid,0,"[[breakfast, good, 2], [food, many, 2], [food, good, 2]]",0.6333333333333333,,,,0.5833333333333334
,4.0,Positive,PreCovid,0,"[[breakfast, friendly, 2], [breakfast, complimentary, 2], [room, basic, 0], [room, local, 0], [room, international, 0], [room, quiet, 0], [room, 'pretty quiet', 0]]",0.3375,0.025,,,0.16184210526315787
,4.0,Positive,PreCovid,0,"[[shower, ibis, 1], [shower, clean, 1], [shower, functional, 1], [shower, good, 1], [bed, comfortable, 1], [time, downside, 3]]",,,0.29333333333333333,0.0,0.25274725274725274
,4.0,Positive,PreCovid,0,"[[time, first, 3], [hotel, good, 2], [check, late, 3], [night, hungry, 0]]",0.7,0.0,,-0.024999999999999994,0.22857142857142862
,5.0,Positive,PreCovid,0,"[[room, comfortable, 0], [water, bottled, 1], [breakfast, full, 2]]",0.35,0.4,0.0,,0.24642857142857144
,4.0,Positive,PreCovid,0,"[[hotel, standard, 2]]",0.0,,,,-0.05
,5.0,Positive,PreCovid,0,"[[breakfast, delicious, 2], [breakfast, 'straight delicious', 2], [breakfast, cheap, 2], [staff, many, 3], [staff, friendly, 3]]",0.6666666666666666,,,0.4375,0.4017857142857143
,4.0,Positive,PreCovid,1,"[[room, nice, 0]]",,0.6,,,0.25416666666666665
,4.0,Positive,PreCovid,0,"[[hotel, good, 2], [hotel, expensive, 2], [hotel, ibis, 2], [hotel, good, 2], [room, cheap, 0]]",0.22499999999999998,0.4,,,0.40151515151515155
,5.0,Positive,PreCovid,1,"[[water, complimentary, 1], [area, outside, 1], [area, 'mostly outside', 1], [area, convenient, 1]]",,,0.075,,0.21000000000000002
,5.0,Positive,PreCovid,0,"[[stay, lovely, 3], [room, accessible, 0], [food, cold, 2]]",-0.6,0.375,,0.5,0.24725274725274723
,4.0,Positive,PreCovid,1,"[[walk, min, 2], [food, cheap, 2], [food, local, 2]]",0.13333333333333333,,,,0.29814814814814816
,5.0,Positive,PreCovid,0,"[[stay, great, 3], [stay, 'ibis great', 3], [hotel, rare, 2], [hotel, 'soundly rare', 2], [room, great, 0], [room, clean, 0], [room, 'well clean', 0], [room, comfortable, 0]]",0.3,0.4833333333333334,,0.8,0.3572619047619048
,5.0,Positive,PreCovid,0,"[[staff, international, 3]]",,,,0.0,0.12500000000000003
,3.0,Neutral,PreCovid,0,"[[time, first, 3], [area, excellent, 1], [area, distant, 1], [room, convenient, 0]]",,0.0,0.45,0.25,0.2854875283446712
,5.0,Positive,PreCovid,0,"[[staff, clean, 3], [staff, 'extremely clean', 3], [staff, front, 3], [area, friendly, 1], [area, welcoming, 1]]",,,0.1875,0.24444444444444446,0.43645833333333334
,4.0,Positive,PreCovid,1,"[[check, unbeatable, 3], [check, polite, 3], [room, acceptable, 0]]",,0.0,,0.0,0.29166666666666663
,5.0,Positive,PreCovid,0,"[[room, free, 0], [breakfast, eastern, 2], [breakfast, western, 2], [day, good, 3]]",0.0,0.4,,0.7,0.25416666666666665
,2.0,Negative,PreCovid,0,"[[room, happy, 0], [bathroom, difficult, 1], [staff, front, 3], [hotel, empty, 2]]",-0.1,0.8,-0.5,0.0,0.004974489795918336
,4.0,Positive,PreCovid,0,"[[stay, decent, 3], [staff, cosy, 3], [size, 'anywhere staff', 0], [size, smaller, 0], [hotel, green, 2], [area, common, 1]]",-0.2,0.0,-0.3,0.08333333333333333,-0.07113095238095238
,5.0,Positive,PreCovid,0,"[[time, first, 3], [room, available, 0]]",,0.4,,0.25,0.13618421052631582
,5.0,Positive,PreCovid,0,"[[hotel, central, 2], [hotel, good, 2], [room, clean, 0], [room, 'immaculately clean', 0]]",0.35,0.3666666666666667,,,0.2989583333333333
