date_of_stay,traveller_username,review_title,review_text,travel_type,traveller_country_origin,traveller_total_contributions,traveller_total_helpful_contributions,rating1,rating2
Date of stay: May 2023,hughesnadja,Great Hotel for shot stay,"Great location in the Bencoolen area close to Little India. Fabulous bar. Hotel room on the small side, but everything you need is there. Took some choreography getting in and out of bed as two sides of the bed are against the wall. The shower is in the same room as the toilet so there is a constant wet floor. Good value for money and great for an overnight stay. Staff very helpful calling us taxis for the airport and even upgraded us to a larger king room. Breakfast was good and had the best hash browns I have ever eaten.",,"Western Australia, Australia",106 ,25 ,5.0,
Date of stay: May 2023,Thefoodiegal,An Amazing 2 Days 1 Night Stay in Hotel G!,"I had an amazing stay here at Hotel G & it makes me want to come back again!  During check-in, Front Desk staffs Daryl & Bella assisted me with my check-in. They were friendly & attention to detail as I needed some help around the area. Service was great!  The room was spacious enough for 2, room amenities were sufficient & the TV allows screen-mirroring which is really convenient as it allows me to watch videos & play some music when I am in the room but it only works with Andriod phones. The bed was huge as I booked the Greater King room which is totally recommended if you love a spacious room!  I ordered some take-aways from 25Degrees & the food was delicious! I had the 25D wings & other sides as well. Thank you staff Dinesh for his recommendations on what to order!  On the",,,5 ,,5.0,
Date of stay: May 2023,lisa-summer l,Great stay May 23-26th,"This was our first trip to Singapore and we LOVED the Hotel G.  Great location - convenient to train and to things we wanted to do/see.  The bed was comfortable for us. We liked the compact efficient style of the room, we are minimal travelers, prefer that style and prefer to focus on being out of the room and exploring the city. The breakfast was AMAZING. I couldn't believe it. There were buffet stations of all kinds of styles of food and fabulous coffee plus big windows to look out at the street while eating. The breakfast really set tone for our day and we started off each day so happy. Liked the two levels of the restaurant, nice layout. The staff at the desk was super friendly to us. Also, it was spotless clean.  Convenient charging stations for phones in room, also a safe",,MA,13 ,,,5.0
Date of stay: May 2023,Heehaahoo,Amazing Stay (Again),"Amazing stay! The vibe was chill, staff were extremely friendly and the rooms were very clean! Although the rooms are slightly compact as compared to other hotels (I already knew about this prior to staying as I did my homework and checked), the rooms are tastefully designed and totally sufficient and cosy!   For those who prefer a bigger room, you can opt for an upgrade at the reception for the Great or Greater rooms!   Thank you Shawati, Bella, Natalie, Aiman and Debbie for making this stay a memorable one! Will be back definitely!",,"Singapore, Singapore",13 ,12 ,5.0,
Date of stay: May 2023,Shayshi M,Superb Service,"Had a wonderful staycation with husband and baby at Hotel G. We entered the hotel from the street at Level 1 in the evening. Entrance was just in between Ginett and 25 Degrees restaurant. Since we have a stroller, we didn’t use the stairs (left side) to go to the lift lobby. Instead, we used the manual lift (right side).  Perfect for those having troubles with the stairs.  Front Desk staffs Natalie and Yvonne are friendly and check in was quick and easy.  We were assigned to a wheelchair friendly room and it is indeed spacious with a lowered bed. The staffs took the initiative to arrange for us a playpen and baby bath tub which is a kind gesture.  Not sure who cleaned the room but he/she definitely did a great job! My baby loves the playpen and the bed so much. He slept soundly",,,1 ,,,5.0
Date of stay: April 2023,Julien V.,Black Mold,Room smelled of mold & impacted my breathing / sleeping. Effectively there is poor air circulation / humidity control in the hotel. Toilet lacks separation from the shower so it’s hard to avoid getting your clothing bottoms from getting wet.,,"Copenhagen, Denmark",13 ,7 ,,1.0
Date of stay: May 2023,victordchristina,Best Hotel,"It was a wonderful stay at this hotel, my wife and I enjoy every moment. The staff was amazing. The view was breathtaking. Thank you to the team for a safe and fun stay - Wishing you all a best work stay ",,Antigua,3 ,,5.0,
Date of stay: May 2023,Navigator66176984950,Wonderful living experience in G hotel,"I am self-guided tour from Taiwan ,this is my first time to be in SG.I saw this hotel got many like from  the internet, after living here .I can say it's High CP and great service, if you are single traveler. highly recommend you to stay here for few day, small room with all function.",,,1 ,,5.0,
Date of stay: May 2023,lady_muckfish,Noisy room - lack of hotel lobby/somewhere to sit,"The location of the hotel is good, it is walking distance between two MBT stations and close to the main sights we wanted to see. The room is  also clean and tidy as well.  The hotel is clean, however the rooms are so noisy! The first room, we were put next to the lift shaft so all day/night you can hear the lift clanging. We changed rooms after that.  The second room we were in was on a lower level and we could hear EVERYTHING in the room before us.  We didn't have the energy to change rooms again though as it would probably be the same issue again.  I didn't realise how important it was to have a social space until I got to this hotel. When your room doesn't have any seats, it's nice to be able to sit SOMEWHERE that isn't a bar/restaurant and this hotel doesn't have it. It",,bristol,111 ,89 ,3.0,
Date of stay: May 2023,Stay52113963999,Clean and good service.,"Hotel is clean, well maintained! Definitely will recommed to other friends. Service are good, check in fast. House keeping also very polite and fast service.  I will come back again for my next travelling. ",,,1 ,,4.0,
Date of stay: May 2023,Putri K,lovely hotel and lovely service,"lovely hotel and lovely service. excellent service from the housekeeper - syifa. they always change the bed cover and refill the water. such a nice hotel, even the room is quite small but like all the beautiful detail",,,2 ,,5.0,
Date of stay: April 2023,Himenosa,Great location,"Great location, walking distance from all main attractions, clean. cool merch (mugs, laundry bags). AC and mattress were perfect for great sleep and recovery  grateful to have Rasbhinder as our housekeeper ",,"Dubai, United Arab Emirates",3 ,,5.0,
Date of stay: March 2023,Curious15463508858,Happy Bruneian Traveller,"The stay felt luxurious to me. The cloud soft bed/pillows. The ambience. The entertainment interface on the TV. The space (I prefer a good distance from my bed to the bathroom). The rain shower. The boxed mineral water. The restaurants connected to the hotel were convenient and had a delectable selection of food (I would've liked to sample their menu if my stay was longer). Also, I had problems with my stay and the staff were kind and accommodating enough to arrange for my extension (three time requests!) at a good rate.   I rarely write reviews unless they're worth the recommendation.",,,1 ,,5.0,
Date of stay: April 2023,Afshan7,Perfect location but our room was too compact for us,Our stay was split into 2 due to our trip to Malaysia.  First for a night followed by 6 nights second time.  Check in both times was quick & easy.  First time we had a wonderful & a very efficient receptionist Eiwie who checked us in & we were able to get an early complimentary check in.  Thank you Eiwie! My only concerns were that the rooms were very compact & there was no space to walk around the double bed.  My husband & I found that very difficult at our age therefore I have given 4 stars.   There were no closets therefore our 2nd stay of 6 days  was not so comfortable.  Not enough room for our big suitcases. Apart from that the hotel is well located & very clean.  Staff are polite & friendly.,,"London, United Kingdom",43 ,86 ,4.0,
