date_of_stay,traveller_username,review_title,review_text,travel_type,traveller_country_origin,traveller_total_contributions,traveller_total_helpful_contributions,rating1,rating2
Date of stay: June 2023,Fearful,One night at the Crowne Plaza,"We were guests of the hotel after vacationing in Indonesia. We travelled from Bali and needed to connect to a Singapore Airlines flight to Vancouver early the next day.

Check in was easy and fast. The lobby was empty when we arrived.

The room was fine, and suitable for our purpose, although it was small. We would not not have been comfortable for a longer stay. We did not take advantage of any of the hotel amenities. Our agenda was to see the Jewel, which is outside the door of the hotel. It couldn't have been more convenient.

Our only complaint is that the TV didnt work.",Trip type: Travelled as a couple,,1782 ,537 ,4.0,
Date of stay: June 2023,Ain,Staycation with young children,"Fantastic service & nice clean room. All service staff are very accommodating to our request.
Booked the runway view room and the kids love it.
Away from city area , ideal place to relax
Near to shops and eating places
I wish their pillow is available for purchase 🤣
Definitely will come again.. thank you for the great experience",Trip type: Travelled with family,"Singapore, Singapore",2 ,1 ,,5.0
Date of stay: June 2023,max736,Perfectly comfortable airport hotel,"So convenient, comfortable, checks all the boxes. Rooms are as quiet as can be expected from an airport hotel, A/C is strong, check-in and check-out is easy and fast. Bed was good. Couldn't ask for more from an airport hotel, except perhaps a lower price.",,"San Diego, California",38 ,64 ,5.0,
Date of stay: January 2023,GoGoBear,"“World's Best Airport Hotel” – Actually, that might not be hyperbole…","So, the “About” section describes the Crowne Plaza Changi Airport as “the World’s Best Hotel”. Well, I can’t be certain, since I’ve probably only stayed at a couple dozen airport hotels in my lifetime, but I’m now prepared to take their word for it.  After a 3-month journey through Singapore and Australia, the Mrs. and I were heading back home and had an overnight layover in Singapore. After considering some of the other options, we chose the Crowne Plaza Changi Airport since it had direct terminal access and appeared to be the nicest of the selection with that feature. Our intent was nothing more than to see “Jewel”, have some dinner, and then get some sleep after our ten hour Sydney to Singapore flight, in advance of our 16 hours Singapore to Seattle excursion the next day.  ",,"Seattle, Washington",159 ,125 ,4.0,
Date of stay: June 2023,bettywhill,Very nice hotel.,Very conveniently located inside Changi Airport. There are many 24 hours shops and restaurants. Very clean rooms and facilities. Friendly helpful staffs. Jewel Changi Airport is right next door! You can spend days here without leaving.,,"Los Angeles, California",194 ,63 ,,5.0
Date of stay: February 2023,Ghajenthran R,Best Hotel in Singapore - Hands Down! ,"This is a long delayed review but I had to document my review due to the impeccable experience I had in Crowne Plaza Changi Airport earlier this year.   I booked a runway view room as part of my proposal earlier this year. The runway view room was special to me and my partner as we really enjoyed spending time in the airport and watching planes. The views from this room was simply outstanding. We spent hours plane watching flight arrivals and departures from the runway. From the initial email sent, staff from Crowne Plaza were quick in their response. I was blown away by how prompt they responded via calls and emails. I was linked up with Mr Raymond who was tasked to facilitate the arrangements for my proposal.   Mr Raymond is easily the best hotel staff I have encountered in",,,1 ,,5.0,
Date of stay: June 2023,dennismel,The best airport hotel thus far ,"Coming out of terminal 3, this hotel is a 30-second walk as you exit customs, and it is absolutely perfect.  Our room was upgraded as an IHG Platinum member, and having arrived at 6 am, I had to book an extra night, which was fair enough.  The staff from start to finish were incredible and faultless. We didn't have a negative encounter with anyone.  The room was super clean and spacious with ample storage, and bottled water certainly helped at that hour.   The hotel is 'connected' to the Jewel shopping centre, meaning it was only a 4-5 minute walk in an airconditioned environment with plenty of shops, restaurants and of course the water vortex.  We were at the hotel for 2 nights, before coming back home, and this was everything we needed. The pool was a great temperature, and",,"Melbourne, Australia",1193 ,430 ,5.0,
Date of stay: May 2023,noelj486,Relaxing overnight stay at Crown Plaza Changi,"Another great stay at Crown Plaza Changi Airport, if you choose to break up the journey with an overnight stay then I recommend you put this on your list, Pros, its located within terminal 3 and easily accessible from all Terminals, Fantastic pool and Gym. Great dining options in the Hotel but also at the Jewel shopping centre, Staff are fantastic.  Cons, I have seen the price of rooms increase over the years and probably would consider this hotel as a overnight stay only to break up the journey. 8 out of 10 overall in my opinion",,,16 ,28 ,5.0,
Date of stay: June 2023,Lia,"Very nice hotel,with great services","Very good hotel, with very good service...especially with customer service named Ekles, very helpful...we stayed in runway view room,kids were very very happy.....we will definitely come back again when staying at Changi...thank you",,,5 ,,,5.0
Date of stay: April 2023,Amaressan S,Best transit stop at Changi,"Friendly hotel staffs. Top class service rendered, especially at the reception. Mr Jivesh from the Bell service was extremely helpful with the luggage assistance despite our tiredness. My friend and myself were on a one night transit before continuing to Australia. All in all, to the other staffs, keep it up and will be sure to return.",,,1 ,,4.0,
Date of stay: June 2023,Diya N,A stay at the Crowne Jewel 💎 ,"We wanted a hotel that was convenient after our trip back to celebrate our daughters birthday and Crowne Plaza proved to be a great choice for a family. There’s restaurants, entertainment and activities all within the vicinity of the hotel. Talk about convenience. Also, thank you to the hotel staff Raymond and Hazel for decorating the room and for the cake. My daughter truly loved the decorations and the cake! The view of the runway and being able to see the planes landing was spectacular. We had a great stay at the Crowne Plaza and look forward to coming back in the near future 🥰 ",,Singapore,1 ,,,5.0
Date of stay: June 2023,Hin99,Ideal Hotel near Changi Airport ,"First and foremost, the location of the hotel is truly unbeatable. Being just a stone's throw away from the airport, it provided the utmost convenience for my travel needs. After a long and tiring flight,   Speaking of the rooms, they were nothing short of luxurious. The attention to detail in the decor, furnishings, and amenities truly made me feel like a valued guest.   Furthermore, the hotel's facilities and amenities were top-notch. The fitness centre allowed me to maintain my workout routine, while the on-site restaurant served delectable meals that catered to all my culinary preferences. The complimentary Wi-Fi made it easy for me to stay connected.   In summary, my experience was nothing short of exceptional. From the prime location to the luxurious rooms, impeccable",,"Singapore, Singapore",308 ,207 ,5.0,
