travel_type,rating,valid_rating,label,combined_review,date,covid,is_local
,4.0,True,Positive,Australian Travellers Just a 15 minute taxi ride from Changi Airport this hotel is located away from the busy central shopping area so is ideal for a quiet stay yet there are shops and eateries just across the road! Hotel reception staff were very efficient and welcoming. Room was comfortable and very clean. Swimming pool and surrounds were well kept and welcoming on a hot day! Restaurant staff very efficient and attentive and food very enjoyable. As Accor members we were not offered a welcome drink but all other aspects of this hotel would be a good choice for a further stay in Singapore. ,2022-09-01,PostCovid,0
,5.0,True,Positive,"NEAR everything that counts NEAR beach, NEAR shopping, NEAR local Food, NEAR good Restaurants, NEAR town, Near Airport...simply  NEAR everything that counts. Transportation was just at door steps to get to everywhere. Great chance to explore iconic Katong and experience this side of ultra modern Singapore...Once again just steps away...NEAR.",2022-08-01,PostCovid,1
,5.0,True,Positive,"Very nice come back to Hotel after covid i stayed for few days in this hotel, Hotel like before is run in good condition , everything is working well and eaven better  - for exaple breakfast in main restaurant is better . Speial thanks for nice stay to Ms Vivien",2022-08-01,PostCovid,0
,5.0,True,Positive,Aug Staycation Had 2 days 1 night stay in executive club room. Simple and decent room. Clean and tidy Nice view of the sea as well. Staffs are polite Breakfast was decent as well. Hope the executive lounge will be ready in future. Otherwise no issues. Enjoyed my staycation.,2022-08-01,PostCovid,1
,5.0,True,Positive,Family Friendly Hotel and Team We stayed with two kids in  Roxy for 2 1/2  weeks.  The Hotel is a nice family friendly hotel. The whole team was very kind to our kids (breakfast team and   especially Shainder who was everytime carefully listening whether one of our kids sleeps).,2022-08-01,PostCovid,0
,1.0,True,Negative,"Very noisy. Hotel is located perfectly near shopping centre, public transports and food courts.  Leaking tap was fixed straight away in bathroom.   House keeping staff are wonderful but very noisy guests during the  day, afternoon and even late at night for talking so loud outside their room.",2022-06-01,PostCovid,0
,3.0,True,Neutral,"Ye Olde Reliable Hotel Rooms at the Grand Mercure Singapore Roxy is aging but functional. I stayed at the Studio Suite, which had warm earthy tones, low lighting, a marble tiled bathroom, and a carpeted living room. Said to have a ""chic minimalist zen"" vibe, I didn't quite feel it, although I still decently enjoyed the experience. . The large king size bed is clean and comfortable, with sheets changed daily (!). The working deck is spacious, and the wireless internet is fast and stable although the router is exposed beneath the table. The television has a decent range of cable channels, but isn't a smart TV, so there's no option for streaming. . The bathroom features a toilet, shower, and bathtub in separate areas, with amenities stocked. The shower has options for regular or rain shower mode. The",2022-08-01,PostCovid,1
,1.0,True,Negative,"Very rude and unserviceable staff. For many services the staff simply denied squarely. Non generous. No respect for the foreign guests. Very poor welcome. In the name of covid protocol they are just making sure people are wearing the mask to the nose level and that's no focus on germ-free  heigene. However, it is as clean as Lilly white. For cleanliness it is 5 star but on generosity of the staff it is not more than one. For location also it is one star. There are equally good hotels at Merlion area which charge even less. ",2022-08-01,PostCovid,0
,5.0,True,Positive,"Clean and spacious rooms Its a good hotel, very neat and clean. Rooms size is spacious. House keeping staff is very courteous. Food in the restaurant is yummy.  Good variety of food in breakfast buffet. For vegetarians- not plenty of options, but still many- like salad, fruits, breads/buns, noodles, muffins, other cakes, yogurt, hash brown/potato wedges / small potato cutlet/ or something similar every day.  So you can make your own customised veg sandwich or burger with different salads and sauces. The hotel has a small cafeteria at the ground level adjacent to reception area, and serves delicious pasteries.  The only thing which I found over expensive here was the RTPCR test. They charge $91 for test where reports are expected to be delivered within 24 hrs and for quick report that gets delivered",2022-06-01,PostCovid,0
family,5.0,True,Positive,"Awesome! 3d2n staycation in this hotel. Walking distance to East coast park and parkway parade is just opposite. So many food and if you’re hungry in the middle of the night, there’s 7/11 opposite where you can get express/instant food.
The room, the staff and service: AWESOME! will definitely come back",2022-07-01,PostCovid,0
,4.0,True,Positive,"Good value People were nice, especially check in agent on our 1st night. Room was value for money and comfortable. I enjoyed the location as it was not overally busy. Breakfast buffet while not the most lavish was still enjoyable, and pool was ok. Once again area for me great, staff members pleasant and knowledgeable.",2022-07-01,PostCovid,0
solo,5.0,True,Positive,"Amazing Service I enjoyed my stay for 2 nights and Mr. Rosheen was very friendly and he took care of my booking fast. He is very caring and make sure my stay was comfortable.
The location is close to Bugis Junction and There is Hawker Centre across the hotel which is very convenient.

Quiet hotel and will be back for sure!
Thanks",2022-07-01,PostCovid,0
