travel_type,rating,valid_rating,label,combined_review,date,covid,is_local
business,5.0,True,Positive,"Great staff! A very nice stay and a big round of applause for the staff kindeness. My usual stay for mu business trips and never disappointed. The bartender, War, just amazing :) professional, attentive and great personality. Will be back again soon.",2023-03-01,PostCovid,0
family,4.0,True,Positive,"Great stay Excellent value hotel located near clarke quay. 15 min walk to Clarke quay and chinatown MRT. Nice roof top bar. Breakfast had a nice variety. Bartender War was brilliant during our stay, very helpful and great service 😁",2023-03-01,PostCovid,0
solo,5.0,True,Positive,"Very nice (as always) - the service at the hotel bar „blew me away“! I have been in this hotel about half a dozen of times. It provides for business and leisure travellers in Singapore a perfect combination of price and service. The proximity to the touristy and central locations is very convenient.
What blew me away me this time: the bartender at the hotel bar. His name is War, and he was just amazing! Him running around serving multiple customers in the bar area and the outside seating area certainly brought him to his limits, but he always showed a smile and encouraged his customers to just „enjoy“ life to the right level.
War is truly a role model when it comes to customers focus, and I can only recommend to get taken care by him!",2023-03-01,PostCovid,0
solo,5.0,True,Positive,"Amazing location and EXCELLENT bartender I spent a few days looking for the best hotel, at a great price, and location. I found it all in the Holiday Inn Express in Clark Quay. You're walking distance to Chinatown and an amazing Riverwalk full of great restaurants, cafes, and bars. It's a 15 minute cab drive from ""Garden of the Bay"" or ""Marina Bay Sands"" hotel or the Convention center.

The hotel is gorgeous with an amazing outdoor covered terrace. The bartender, War, is very accomondating and considerate. I told him I wanted to take a walk, he handed me an umbrella. I told him I was hungry after the kitchen closed, he offered to whip something up. Great service.

The hotel rooms also come with a very nice breakfast buffet. All for around $210 per day which is unheard of cheap in this area.",2023-03-01,PostCovid,0
couple,5.0,True,Positive,"3 NIGHT STAY SINGAPORE CAN'T FAULT THIS HOTEL IN ANY WAY LOCATION EXCELLENT WALKING DISTANCE TO CLARKE QUAY AND METRO ROOMS MOT MASSIVE BIT EXCELLENT LAUNDRY CHANGED EVERY DAY BREAKFAST EXCELLENT STAFF VERY ATTENTIVE AND HELPFUL ESPECIALLY YOUNG ""WAR"" THE BARMAN WHO WENT ABOVE AND BEYOND WITH SERVICE AND ALSO IDEAS AND RECCOMMENDATIONS REGARDS THINGS TO DO AND PLACES TO VISIT WHICH REALLY  MADE OUR STAY IN SINGAPORE",2023-02-01,PostCovid,0
business,5.0,True,Positive,"Amazing Experience I have stayed here for many years and the hotel is wonderful. The pool is amazing, and the location is great. Right on Clarke Quay. The barman (War) is exceptional. I work every evening after work at the bar, and his service is unbelievable. Always with a smile. And a his service is out of this world.",2023-03-01,PostCovid,0
family,5.0,True,Positive,"Holiday inn Express bar staff War was an absolute legend made fantastic drinks, good food and was absolutely amazing with his customer service and made it feel like we knew him for ages. Would highly recommend. If you are ever staying make sure to see him for his service you won’t be disappointed",2023-03-01,PostCovid,0
business,5.0,True,Positive,"Great Customer Service Whilst sat waiting for my room to be ready, War (the bartender) passed by and kindly asked if I would like a bottle of water. He quickly disappeared and returned with said water.
Later during the same trip War showed his professionalism along with a great sense of humour when serving behind the hotel bar.
War is a credit to the hotel.",2023-02-01,PostCovid,0
solo,5.0,True,Positive,Amazing Highly recommend this Clark Quay hotel.  Good location.  Great rooms and customer service.  Free breakfast was amazing-great variety & clean.  Free Wi-Fi.  Infinity pool a plus.  No negative comments.  Check in and out smooth and easy,2023-02-01,PostCovid,0
business,5.0,True,Positive,"Bar service Holiday Inn Express Clarke Quay Bartender War was outstanding. Excellent service and dedication to customers. Great food great experience. Best Bar service received in Asia.

War was creative with drinks, but also attentive to guests.",2023-02-01,PostCovid,0
,5.0,True,Positive,"Week meet up with family in Singapore We selected the hotel due to relatives suggesting Clarke Quay as a good base location. The hotel did not disappoint, being only a 5 minute walk to Clarke Quay and its MRT station. Check in was easy and very courteous. Room was well setup with separate bathroom with shower cubicle. We had a 7th floor (top) room with outward view & it was very quiet as we had requested (room 767) but this was not towards the city. Only issue we had was towards the end of our stay when the aircon stopped working one evening when we returned. We were offered an alternative room straight away however this was directly opposite the lifts which we did not want. Staff came to try to fix the aircon but this was not possible that night and we did move to an interior room still on the 7th floor but",2023-02-01,PostCovid,0
,4.0,True,Positive,Short and enjoyable It was a short trip for me and my friend as my travel was very specific this time to Singapore after 5 years. Chose holiday inn express as it belongs to the IHG group which i always prefer nowadays wherever i go. Always my first priority.  Good things:  - check in and check out was smooth  - Room was clean with a big ceiling to floor window.  - They changed the room keys from plastic to Wood which i absolutely loved. (Sustainability)  - The coffee shop at the lobby has a variety in coffees and cakes.  - Amazing swimming pool at the rooftop. Enjoyed a quick session with all locker and bathroom facilities.  - Location is great although 5-7 mins to the nearest restaurant in RIVERSIDE point of Clarke Quay.  - Liked the bathroom amenities as they provided all Dove branded shampoos,2023-01-01,PostCovid,0
